대분류,중분류,소분류,시도,시군구,자원명,영문명,홈페이지,연락처,팩스,관리기관,상세주소,도로명주소,자원설명,최근수정일,데이터기준일
관광장소 및 시설,공원,군립공원,경상북도,의성군,빙계계곡군립공원,Binggye gyegok gunrip park,,,,,경상북도 의성군 춘산면 빙계리 산 70,,"빙계 계곡내에 빙산사지 오층석탑(보물 제 327, 높이 8.15m)이 있으며 용초, 물레방아, 인암, 의각, 부처막을 빙계 8경이라 한다. 삼복에 얼음이 얼고 엄동설한에 더운 김이 무럭무럭 나온다는 경북팔경의 하나로, 빙혈, 풍혈 등 주위의 절경과 더불어 그 하나 하나가 명승을 이루고 있으며 계곡이 매우 아름답다.  옛 빙산사지에 있는 5층석탑은 신라말 건축된 것으로 보물 제 327호다. 이곳은 신증동국여지승람에 의하면 단군 영정을 모신 태일전이 있던 곳이며 불정산 꼭대기의 쇠스랑자국 모양(불정)과 개울 옆 절벽 아래의 소는 그 옛날 용과 장수가 힘겨루기 하여 생긴 흔적이라는  전설이 전해 온다. 아름다운 계곡의 자연을 그대로 유지하기 위해, 취사행위는 전면 금지되어 있다. 군립 공원으로 삼복에 얼음이 얼고 엄동설한에 더욱 김이 무럭무럭 오르는 신비의 계곡이다. 얼음구멍과 바람구멍이 있어 산을 빙산(氷山)이라 하며 감돌아 흐르는 내를 빙계(氷溪)라 한다.",2004-06-16,2023-05-10
관광장소 및 시설,공원,군립공원,경상북도,청도군,운문산군립공원,Unmunsan County Park,,054-370-6255 ,,,경상북도 청도군 운문면,,"< 개요 >높이 1,188m의 운문산은 영남 7산 가운데 하나로, 가지산(1,241m)·천황산(1,189m) 등과 함께 이른바 영남알프스를 이룬다. 지질은 편마암과 화강암이 대부분이고, 식생은 소나무·낙엽송·주목 등 침엽수와 참나무·고로쇠나무·음나무 등 활엽수가 어우러진다. 경상남북도의 경계를 따라 뻗은 태백산맥 남단의 주봉 가운데 하나이며, 운문현(雲門峴:700m)을 중심으로 동운문과 서운문으로 나뉜다.동운문은 남쪽 비탈면의 절벽 밑에 구연동(臼淵洞), 얼음골로 불리는 동학(洞壑), 해바위 등 천태만상의 기암이 계곡과 더불어 절경을 이룬다. 또 북쪽 기슭에는 560년(신라 진흥왕 21)에 창건된 운문사가 있고, 남쪽에는 석골사(石骨寺) 등 크고 작은 절과 암자가 산재한다.문화재로는 운문사에만 금당 앞 석등(보물 193), 내원암석조아미타불좌상(경북문화재자료 342), 대웅보전(보물 835) 등 7점이 있다. 운문사 경내의 400년 된 반송은 천연기념물 제180호로 지정되었다. < 규모 >ㅇ 면적 : 16.2㎢ㅇ 높이 : 1,188m< 유래 및 연혁 >ㅇ 1983. 12. 22 청도군 군립공원 지정",2012-01-25,2023-05-10
관광장소 및 시설,공원,군립공원,경상북도,포항시,내연산군립공원,Naeyeonsan gunrip park,,,,,경상북도 포항시 북구 송라면 중산리,," 태백산맥의 남단부의 내연산930m은 동해를 바라보고, 내연산 기슭의 10㎞에 달하는 보경사 계곡속에 12폭포가 이어져 한여름에는 피서객들로 골짜기까지 붐빈다. 보경사에서 약 1.5㎞ 되는 곳에 제1폭포인 쌍생폭(높이5m)있으며 가장 유명한 폭포는 제 6폭포인 관음폭과 제 7폭포인 연산폭이다. 관음폭은  높이 72m의 두 줄기 폭포로 바위벽에는 넓이 10평 가량외 관음굴이 있으며, 연산폭은 높이 30m 바위벽을 학수대라 한다. 이곳은 계곡이 가파르지 않아 어린이도 웬만하면 오를 수 있을 정도다.",2004-06-16,2023-05-10
관광장소 및 시설,공원,군립공원,경상북도,포항시,보경사군립공원,Bogyeongsa gunrip park,,,,,경상북도 포항시 북구 송라면 중산리 ,,"태백산맥의 남단부의 내연산(930m)은 동해를 바라보고, 유서깊은 보경사의 운치를 감상하며, 내연 산 기슭의 10km에 달하는 보경사 계곡속에 12폭포가 이어져 한여름에는 피서객들로 골짜기부터 붐빈다.보경사에서 약1.5km 되는 곳에 제1폭포인 쌍생폭 (높이  5m)이 있으며, 가장 유명한 폭포는 제 6폭포인 관음폭과 제7폭포인 연산폭이다. 관음폭은 높이 5m의 두줄기 폭포로 바위벽에는 넓이 10평 가량의 관음굴이 있으며,연산폭은 높이 30m로 바위벽을 학수대라 한다. 이곳의 계곡은 그렇게 가파르지 않아 어린이도  웬만하면 오를 수 있을 정도다. 폭포가 이루어 놓은 계곡미와 계곡을 흐르는 물, 울창한 자연림이 뛰어나 1983.10.1 군립공원으로   지정하여 관광지로 조성하고 있다.",2004-03-08,2023-05-10
관광장소 및 시설,공원,군립공원,대구광역시,달성군,비슬산군립공원,Biseulsan gunrip park,,,,,대구광역시 달성군,,"최고봉은 대견봉(大見峰:1,084m)이다. 산 정상의 바위모양이 신선이 거문고를 타는 모습을 닮았다 하여 ‘비슬’이라는 이름이 붙었다. 남쪽으로 조화봉(照華峰:1,058m)·관기봉(觀機峰:990m)과 이어지며, 유가사(瑜伽寺) 쪽에서 올려다 보면 정상을 떠받치고 있는 거대한 바위 능선이 우뚝 솟아 있다.",2004-03-08,2023-05-10
관광장소 및 시설,공원,군립공원,세종특별자치시,세종특별자치시,고복저수지군립공원,Gobok Reservoir In Yeongigun County Park,,041-861-2441,041-861-2449,,"세종특별자치시 세종특별자치시 연서면  고복리, 용암리",,"< 개요 >연화사를 나와서 서면 고복리로 가면 1,949㎢ (고복리 1,949,000㎡, 용암리 805,864㎡)의 넓은 면적을 가진 고복 저수지를 만나게 된다. 농업용수를 공급하기 위한 목적으로 만들어졌지만 가물치, 붕어, 잉어, 메기 등 풍부한 어종을 가지고 있다. 군에서는 1990년 군립공원으로 지정 관리하고 있으며, 주말이면 전국에서 '붕어 손맛'을 보려는 많은 낚시꾼들이 몰려드는 유명한 낚시터로 자리잡았다.저수지 한편에 주변경관과 조화를 이루고 있는 이화여대 미술대 강태성 교수가 조성한 야외조각공원이 있어 방문객들에게 또 하나의 볼거리를 제공해 주고 있으며 광장이 조성되어 있어 가족단위의 관광객이 많이 찾고 있다. 고복저수지 중간지점에는 '민락정'이 있어 정자에 올라 저수지를 관망할 수 있다. 고복저수지 주변에는 한방오리와 메기매운탕을 전문으로 하는 음식점 등이 산재해 있고 주변마을에는 포도, 복숭아, 배를 재배하는 과수 단지가 조성되어 있으며, 상업시설, 숙박시설, 각종 공공시설 등이 조성되어 있다.< 규모 >ㅇ 면적 : 1,949㎢< 유래 및 연혁 >ㅇ 1990. 01. 20 군립공원 지정",2012-01-25,2023-05-10
관광장소 및 시설,공원,군립공원,울산광역시,울주군,신불산군립공원,Sinbulsan gunrip park,,,,,울산광역시 울주군 상북면,,"신불산은 천황산, 간월산, 영축산, 능동산, 재약산, 가지산, 운문산등과 함께 해발 1,000 미터가 넘는 준봉이 영남알프스를 이루는 웅장한 산세로 겨울이면 눈덮인 고봉들의 모습이 알프스의 모습과 같다하여 영남 알프스로 불리운다. 이산들은 서로 능선으로 연결이 되어 종주 산행이 가능하며 주로 2 - 3개의 산을 엮어 한꺼번에 산행을 하는 경우가 많다. 신불산은 바로 간월산의 주능선이 남하하면서 신불산과 영축산을 이어 나간다. 대체로 산행은 가천리 저수지쪽에서 올라가며, 취서산과 함께 연결해서 코스를 잡는 경우도 많다. 단풍과 함께 가을의 낭만을 장식하는 것이 억새고, 억새하면 재약산 사자평고원을 최고의 명산으로 치지만 신불산도 그에 못지 않다. 신불산에서 간월산, 영축산으로 이어지는 광활한 능선으로 펼쳐지는 억새밭의 장관은 다른 산에서 찾아보기 힘든 경관이다. 주변에는 홍류폭포, 가천저수지, 백운암, 통도사 등의 사찰이 있다.",2006-09-19,2023-05-10
관광장소 및 시설,공원,군립공원,전라북도,순창군,강천산 군립공원,Gangcheonsan County Park,,063-650-1672,,,전라북도 순창군 팔덕면 청계리 996,,"< 개요 >순창군 강천산은 1981년 1월 7일 전국에서 최초로 군립공원으로 지정되었다. 강천산 군립공원은 수려한 산세와 울창한 숲, 기암괴석, 그리고 짜릿한 스릴을 느낄 수 있는 절경 등의 볼거리를 갖춘 풍부한 관광자원이 있어 자연공원으로 지정을 받게 되었다.순창에서 정읍 쪽으로 약 8㎞ 가게 되면 이 곳 강천산 입구에 이르며 진입로 좌측에는 넓고 아름다운 맑은 강천호가 있다. 강천산은 전북 순창군 팔덕면 청계리 996 일대에 위용을 자랑하고 있는 해발 583.7m와 광덕산(해발565m)을 비롯하여 해발 603m의 산성산은 연대봉, 선녀봉, 장군봉, 왕자봉, 형제봉, 신선봉, 옥호봉, 수령봉, 깃대봉, 천지봉으로 이루어진 산이다.예전에는 용천산이라 불리었는데 산세가 용이 꼬리를 치며 승천하는 형상이라 지어진 이름이다. 노령산맥에서 용천산을 이어 광덕산을 이루고 강천산의 진산으로 하늘 높이 우뚝 솟은 산성산에서 남록과 북록으로 나누어 두 용이 나란히 수십리를 동으로 달린다. 그야말로 천봉 만학 기암괴석이 천태만상이고 거기서 우거진 천연수림은 태고를 자랑하듯이 바람만 물결을 이루고 있다 두산록 가운데는 수십리 깊은 계곡이 있다. 이름있는 계곡만 말하여도 저분제골(선녀계곡), 원등골, 분통골, 지적골, 소목골, 황우제골, 기우제골, 세낭골, 물통골, 우작골, 동막골, 탑상골(금강계곡), 승방골, 변두골 등이다. 골골마다 발원하여 흐르는 맑은 물이 중천으로 합류하여 돌과 돌, 바위와 바위에 부딪히는 물소리는 계곡을 울리며 강천호로 흘러간다. 푸른 숲 맑은 물, 아름답고 시원한 계곡, 계절마다 산의 경관이 변하고 그 경관이 한결같이 수려하여 호남의 금강 강천산이라 부른다.< 규모 >ㅇ 높이 : 583.7mㅇ 면적 : 15.694㎢< 유래 및 연혁 >강천산이라는 이름은 원래 강천사라는 절 이름에서 유래되었다 한다.ㅇ 1981. 01. 07 군립공원 지정",2012-01-25,2023-05-10
관광장소 및 시설,공원,군립공원,전라북도,장수군,장안산군립공원,Jangansan County Park,,063-351-8515,,,전라북도 장수군 장수읍 덕산리,,"< 개요 >높이 1,237m의 군립공원 장안산은 무룡궁이란 곳이 있어 금강과 섬진강의 가장 먼 분수지이다. 무룡이란 용이 춤을 춘다는 말로 이재에서 장안산으로 향하는 기세가 마치 용이 하늘로 오르는 기상으로 그 형상을 본떠 이름이 붙여 졌다고 한다. 이곳 산마루 입수지는 샘이 있어 천지수라 하며 산 좌, 우편에는 옥지수라는 샘이 있다. 장안산 산봉을 일명 금봉이라고 하는데 장계면 무룡고개, 계남면 괴목, 번암면 지지, 덕산계곡에서 오르는 등산로가 있으며 가을단풍과 억새밭 터널 자연의 신비가 아름다운 산이며 정상에서는 지리산, 마이산, 금강, 섬진강 줄기 등이 아름답게 펼쳐져 가슴을 후련하게 한다 < 규모 >ㅇ 높이 : 1,237mㅇ 면적 : 627,4ha < 유래 및 연혁 >ㅇ 1986. 8. 18 군립공원 지정",2012-01-25,2023-05-10
관광장소 및 시설,공원,군립공원,제주특별자치도,서귀포시,마라해양도립공원,Mara Marine Provincial Park,,064-794-2302,,,제주특별자치도 서귀포시 대정읍 ,,"< 개요 >1997년 8월 19일 남제주군 대정읍 상모리(上摹里)·하모리(下摹里)·가파리(加波里)·마라리(馬羅里) 해상과 안덕면 사계리(沙溪里)·화순리(和順里)·대평리(大坪里) 해안 일대 및 송악산(104m) 일대가 남제주군 해양군립공원으로 지정되었다. 국토의 최남단 마라도를 비롯해 가파도 등 천혜의 섬들과 짙푸른 해양환경이 장관을 이루며, 군립공원으로 지정된 뒤 해마다 이 곳을 찾는 관광객이 꾸준히 늘어나고 있다. 또 송악산은 나지막한 언덕배기이지만, 해안 쪽에서는 일본군이 진주했던 동굴을 볼 수 있고, 전망대에 오르면 멀리 가파도와 마라도도 볼 수 있다. 특히 날씨가 맑을 때에는 서귀포 앞의 호도(虎島:범섬)와 문도(蚊島:문섬)까지 육안으로 볼 수 있다.마라해양군립공원은 마라도와 가파도, 형제섬, 용머리 등을 포함하고 있다.< 규모 >ㅇ 면적 : 49.228㎢< 유래 및 연혁 >ㅇ 1997. 08. 19 군립공원 지정",2012-01-25,2023-05-10
관광장소 및 시설,공원,군립공원,제주특별자치도,서귀포시,성산일출해양군립공원,Seongsanilchul gunrip park,,,,,제주특별자치도 서귀포시 성산읍 성산리 114,,"성산일출봉에서 고성리의 터진목, 신양리의 섭지코지를 포함하는 16.156㎢의 성산일출 해양군립공원은 신비한 남제주 바다. 이 해안에는 모래암석이 평평하게 깔려있다.성산일출봉은 바다에서 수직으로 솟구치어(수중화산) 거대한 암석 왕관 모양을 이루지만 서쪽으로는 비교적 완만하게 이어져 아름다운 초원능선이 성산마을까지 이른다. 일출봉은 제주도 형성 이전에 바다 속에서 분출하여 생성되었는데 동남,북쪽의 외벽은 바닷물에 의해 빙벽(氷壁)같이 날카롭게 깍아내린 절벽이고 서북면만이 유연한 잔디 능선으로 성산 마을과 이어져 있다. 잘 다듬어진 길을 따라 178미터의 정상에 오르면 마을 지붕들이 점점 작아져가고 마치 비행기를 탄 느낌이 든다. 노란 유채꽃 물결이 가물가물 어우러질 때가 바로 절경이다. 3만여 평의 푸르른 초원, 깊이가 족히 1백미터는 됨직한 분화구 가장자리에는 오백나한의 전설과 그 수가 같다는 99 개의 날이 선 기암들이 빙 둘러서 있어 마치 거대한 왕관을 연상케 한다. 하지만 일출봉의 빼어난 극치는 해가 솟아오를 무렵, 즉 일찍 일어나서 정상에 올라 희미한 어둠속에서 일출을 마주 할때이다.",2004-06-16,2023-05-10
